cwd,exit,items,ppid,pid,comm,timedelta,id_anomalies,num_id_anomalies
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29144.0,find,,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29144.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29144.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29144.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29144.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29144.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,0.0,2.0,28988.0,29144.0,ls,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29145.0,find,0.012000083923339844,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29145.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29145.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29145.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29145.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29145.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,0.0,2.0,28988.0,29145.0,ls,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29146.0,find,0.003999948501586914,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29146.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29146.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29146.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29146.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29146.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,0.0,2.0,28988.0,29146.0,ls,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29147.0,find,0.005000114440917969,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29147.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29147.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29147.0,find,0.0,0.0,0
/home/matteo/Desktop/priv_esc_scripts/linpeas,-2.0,1.0,28988.0,29147.0,find,0.0,0.0,0
